# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.8550963445e-03  7.6153828563e-01  5.8053845191e-03  4.9926306864e-01
2  8.4360480020e-01  4.5883297750e-02  4.1037718005e-01  6.6839449788e-02
3  7.7766421510e-01  7.4957365726e-02  4.9620163266e-01  9.3291760022e-02
