# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.0821616190e-01  1.5173703785e+00  2.9746858115e-01  3.9204957836e+00
2  8.4343109609e-01  4.4830099018e-02  4.1062356208e-01  6.5064296083e-02
3  7.6594812481e-01  8.1168527140e-02  5.1030618502e-01  9.8917192282e-02
