# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.3502748433e-01  2.9794507737e-01  6.5143299944e-01  3.2245905854e-01
2  6.8429362009e-01  1.6351620579e-01  6.0160096163e-01  1.7091524896e-01
3  7.5394483887e-01  1.8338651873e-01  5.2421888230e-01  2.1578433413e-01
