# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.7280214057e-01  2.4884627252e-01  6.1331044096e-01  2.7900797227e-01
2  7.1455388587e-01  1.4515130269e-01  5.6902958938e-01  1.5807159331e-01
3  5.5869158324e-01  7.2633420313e-01  7.1018598943e-01  8.2381367389e-01
