# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.8266710821e-03  4.5869202182e-01  9.3478910156e-03  1.2720418412e+00
2  8.0090850867e-01  3.1468472910e-02  4.6735999547e-01  4.0214056172e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
