# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.8701331529e-02  1.3247156507e+00  2.1690487794e-01  5.5369108400e+00
2  7.8623745275e-01  3.4560718508e-02  4.8575459721e-01  4.2892458018e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
