# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.1156183932e-09  2.9509427123e-08
2  5.9153501630e-02  2.8763064293e-03  -1.2243958031e-05  2.3814228564e-06
3  0.0000000000e+00  0.0000000000e+00  1.2050217135e-07  8.8785377002e-08
