#correlator  value  value_err
4(24)  5.84887e-01  6.35765e-02
6(23)  5.79032e-02  2.04064e-01
6(26)  2.16688e-01  1.13307e-01
6(36)  4.77009e-01  8.52808e-02
(235)  5.66815e-01  5.86356e-02
(246)  4.12689e-01  6.16701e-02
(234)  3.72280e-02  1.10398e-01
