#correlator  value  value_err
4(24)  -5.31608e-02  9.42797e-02
6(23)  3.74440e-01  2.40352e-01
6(26)  -3.61383e-01  1.97225e-01
6(36)  -6.90242e-02  8.77442e-02
(235)  -3.41207e-01  8.28267e-02
(246)  1.44587e-01  6.67804e-02
(234)  1.05874e-01  1.20387e-01
