# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  3.6918265759e-03  2.9165429949e-01  1.1453290323e-02  9.0480993548e-01
2  7.9026732597e-01  5.1444249113e-02  4.8072033933e-01  6.4532868140e-02
3  9.1455180335e-03  7.2249592465e-01  6.8770187884e-03  5.4328448429e-01
