#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
1.0806847785e-01  6.8992635979e-02  1.9362180328e-03  -1.3977957494e-02  1.4530552106e-02  4.5687043223e-03  1.1529513515e-02  1.9817508729e-03  1.6747706650e-02  -1.7336118021e-02  1.4924384053e-02  -1.7380448988e-02  2.1397310929e-02  nan  nan  
2.0357398824e-01  7.1257102420e-02  1.8074682524e-03  9.6108277169e-03  1.0954479309e-02  7.4230561818e-03  1.0112519217e-02  6.6883163942e-03  1.1752302924e-02  3.4899968839e-03  1.3960453260e-02  3.5386806244e-03  1.7351633124e-02  nan  nan  
3.0248497457e-01  6.8796340928e-02  1.5462843552e-03  2.8721255798e-03  9.9096322259e-03  1.7843411482e-02  7.9089719979e-03  -1.7567552215e-03  1.1198011636e-02  6.3936374753e-03  1.1811070759e-02  5.9931077997e-03  1.0467796645e-02  nan  nan  
4.0179553186e-01  6.5446727762e-02  1.5232159292e-03  -3.2112680658e-05  7.9100906007e-03  1.2490229691e-02  6.1903234528e-03  -4.6288239853e-03  1.0584046431e-02  9.9520922179e-03  1.0387227988e-02  9.6203820038e-03  1.1638605660e-02  nan  nan  
5.0028219096e-01  5.8684071377e-02  1.0991681021e-03  1.2359718826e-02  1.0284406289e-02  3.0532032483e-02  7.4556311976e-03  -7.5785720962e-03  7.6112399347e-03  -8.2780613327e-04  7.1504341770e-03  -2.8828463593e-03  1.1149395874e-02  nan  nan  
5.9962574082e-01  5.1393123723e-02  1.1272210702e-03  8.2472375150e-03  1.0020923471e-02  3.5368485940e-02  7.6029407680e-03  1.5293043181e-03  9.3690715009e-03  9.5812874375e-03  6.6603240651e-03  9.8753913568e-03  1.1273458334e-02  nan  nan  
6.9983790133e-01  4.4174720220e-02  1.0043605683e-03  1.3180583038e-02  9.5262327135e-03  5.8265488365e-02  7.7215530542e-03  9.9482399130e-03  7.2205669739e-03  4.2291420819e-03  7.7191962832e-03  6.0606575367e-03  1.1589526812e-02  nan  nan  
7.9946882714e-01  3.6176379269e-02  7.8604352433e-04  1.1360884642e-02  8.4971970249e-03  5.1503413737e-02  6.6495061618e-03  1.7413514617e-02  1.1163720809e-02  1.8917648608e-03  7.6411132080e-03  2.6317463859e-02  1.2446208870e-02  nan  nan  
8.9866674672e-01  2.9550500957e-02  6.8693717946e-04  1.9554142309e-02  1.4635288537e-02  7.5906078532e-02  7.8971469059e-03  7.9573447536e-03  7.7801894046e-03  -7.2583508782e-03  9.6057099124e-03  -3.6238916253e-03  1.1171792749e-02  nan  nan  
9.9846576457e-01  2.3078307193e-02  5.2324835283e-04  1.1305831281e-03  9.6366062438e-03  7.6913600168e-02  9.0487766758e-03  2.2013481085e-03  1.1089309692e-02  2.0514286447e-03  1.1066737470e-02  -6.5610153723e-03  1.2827796916e-02  nan  nan  
1.0989278138e+00  1.7493876124e-02  4.6600108679e-04  1.8978724790e-02  1.1040515942e-02  8.3768276976e-02  9.6745615267e-03  1.5619785592e-02  1.1808868291e-02  1.7034482291e-02  1.3741411052e-02  9.3323442924e-04  1.2413741822e-02  nan  nan  
1.1976179593e+00  1.2890077415e-02  4.0291411852e-04  1.7939261709e-02  1.5453127093e-02  9.3838623485e-02  1.2569630198e-02  1.1953540460e-02  1.2233435463e-02  2.6445675677e-02  1.2519071435e-02  1.6713718285e-02  1.3123615242e-02  nan  nan  
1.2984420136e+00  9.5204484387e-03  3.0901260076e-04  2.1763152862e-02  1.6073599030e-02  8.5262948215e-02  1.2129521740e-02  2.6057390845e-03  1.2747142094e-02  1.1417232137e-03  1.1265186036e-02  -4.4268991630e-03  2.1446911671e-02  nan  nan  
