# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.3360933182e-09  2.4547194320e-09
2  3.5234018965e-02  3.1124455757e-03  -1.5411635716e-06  5.4456322392e-07
3  0.0000000000e+00  0.0000000000e+00  2.0923886832e-11  1.0888749394e-10
