#correlator  value  value_err
4(24)  1.09678e-01  9.72458e-02
6(23)  5.46756e-01  1.61319e-01
6(26)  -3.46535e-01  1.61105e-01
6(36)  -2.65185e-01  9.12088e-02
(235)  -3.31450e-01  7.43058e-02
(246)  7.51156e-02  6.73542e-02
(234)  2.30035e-01  1.19353e-01
