# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.0668652773e-07  8.7974684150e-08
2  9.1361099956e-02  1.1386518871e-02  -6.9669914693e-05  3.4732410129e-05
3  2.6804085452e-02  7.1612071005e-03  -5.1618333026e-07  5.5163168860e-07
