#correlator  value  value_err
4(24)  9.21541e-01  5.42123e-02
6(23)  8.39863e-02  1.65005e-01
6(26)  5.30689e-01  1.36473e-01
6(36)  7.80884e-02  1.08253e-01
(235)  6.12255e-01  6.10604e-02
(246)  4.46116e-01  8.78369e-02
(234)  -1.19595e-01  9.31838e-02
