# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  7.5622677070e-01  6.1777767168e-02  5.2184481161e-01  7.2918242104e-02
3  5.9332835707e-01  1.8235454675e-01  6.9206710448e-01  1.7298417867e-01
