# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  7.4287216668e-01  6.9339439240e-02  5.3733379765e-01  8.0193550778e-02
3  6.1317436400e-01  1.6207398576e-01  6.7325953957e-01  1.5746488724e-01
