#correlator  value  value_err
4(24)  3.88548e-01  7.03194e-02
6(23)  3.82296e-02  1.52909e-01
6(26)  1.07365e-01  9.85917e-02
6(36)  2.88962e-01  6.72430e-02
(235)  4.33451e-01  4.95674e-02
(246)  2.80872e-01  5.16022e-02
(234)  -7.57815e-03  8.15698e-02
