# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.1552373433e-08  4.6404085506e-08
2  4.1863685636e-02  8.7613531690e-03  -3.0714952080e-06  2.5712455906e-06
3  1.5854364711e-02  2.8663281460e-03  -6.3182292193e-08  4.5691186179e-08
