# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.2461418394e-08  2.9164860443e-08
2  3.7187302752e-02  7.0095666839e-03  -1.9123999251e-06  1.4419001981e-06
3  1.3432530265e-02  2.3932762632e-03  -3.2556020334e-08  2.3202047314e-08
