#vn  dP(vn)/dvn  dP(vn)/dvn_err
2.2305662539e+05  4.5129145319e-06  2.6055324198e-06  2.2954506887e-03  1.3295270562e+01  5.4277714782e+00  7.6567094853e-03  2.4090940768e+00  1.3908911138e+00  2.2424964374e-03  6.1862398125e+00  3.5716272210e+00  6.8031268286e-04  8.1097710121e+00  5.7344740765e+00  6.4193227099e-04  5.9740348779e+01  1.8012392886e+01  
2.2505000961e+05  1.5043048440e-06  1.5043048440e-06  5.1331146670e-03  1.7727027416e+01  6.2674506481e+00  1.5393011822e-02  6.4242508715e+00  2.2713156777e+00  4.4502726745e-03  3.2993279000e+01  8.2483197500e+00  2.5450397099e-03  4.0548855060e+01  1.2822673850e+01  1.6507811109e-03  7.6033171173e+01  2.0320719754e+01  
2.3019017950e+05  1.0530133908e-05  3.9800165131e-06  7.0295048219e-03  3.7669933259e+01  9.1363008080e+00  1.9359946726e-02  6.4242508715e+00  2.2713156777e+00  7.4726547067e-03  1.4434559562e+01  5.4557506981e+00  3.7711214269e-03  3.6493969554e+01  1.2164656518e+01  2.5394335937e-03  1.6835916474e+02  3.0238198632e+01  
2.3355369270e+05  6.0172193758e-06  3.0086096879e-06  9.7513207846e-03  5.5396960675e+01  1.1079392135e+01  2.6755069076e-02  1.2045470384e+01  3.1101270797e+00  9.7917338989e-03  3.7117438875e+01  8.7486642429e+00  5.0439368747e-03  9.3262366639e+01  1.9446547733e+01  3.4743588728e-03  1.4663540155e+02  2.8219996186e+01  
2.3693935246e+05  1.5043048440e-05  4.7570296021e-06  1.1947590766e-02  4.6533446967e+01  1.0154430623e+01  3.3703083322e-02  1.6863658538e+01  3.6799519878e+00  1.2301389313e-02  3.2993279000e+01  8.2483197500e+00  6.3659624695e-03  6.4878168097e+01  1.6219542024e+01  4.4444436037e-03  1.4663540155e+02  2.8219996186e+01  
2.3996234809e+05  1.8051658127e-05  5.2110648396e-06  1.3935095021e-02  5.3181082248e+01  1.0855542956e+01  4.0608735494e-02  2.1681846691e+01  4.1726733413e+00  1.4770570001e-02  3.9179518812e+01  8.9883980610e+00  7.6659943867e-03  1.2164656518e+02  2.2209522598e+01  5.3588683515e-03  1.1404975676e+02  2.4887697302e+01  
2.4395751137e+05  1.8051658127e-05  5.2110648396e-06  1.6300205308e-02  5.0965203821e+01  1.0626979612e+01  4.6852305758e-02  1.0439407666e+01  2.8953707405e+00  1.6911607310e-02  3.2993279000e+01  8.2483197500e+00  8.7982349294e-03  6.0823282591e+01  1.5704504036e+01  6.2868266328e-03  1.3034257915e+02  2.6606067557e+01  
2.4693020097e+05  3.4599011411e-05  7.2143925913e-06  1.9238288397e-02  2.4374662697e+01  7.3492373234e+00  5.2794345526e-02  1.6060627179e+01  3.5912654133e+00  1.9694156277e-02  3.7117438875e+01  8.7486642429e+00  1.0259812423e-02  6.4878168097e+01  1.6219542024e+01  7.4162019352e-03  7.6033171173e+01  2.0320719754e+01  
2.5060123778e+05  3.1590401723e-05  6.8935908157e-06  2.1335012514e-02  1.7727027416e+01  6.2674506481e+00  5.9461453629e-02  1.6060627179e+01  3.5912654133e+00  2.2066882173e-02  2.6807039187e+01  7.4349349487e+00  1.1273184049e-02  8.9207481133e+01  1.9019098882e+01  8.4242278099e-03  3.8016585587e+01  1.4368918737e+01  
2.5391961980e+05  2.5573182347e-05  6.2024077647e-06  2.3375104738e-02  3.3238176405e+01  8.5820602450e+00  6.5564740508e-02  1.3651533102e+01  3.3109831136e+00  2.4395848668e-02  3.9179518812e+01  8.9883980610e+00  1.2824920536e-02  2.8384198542e+01  1.0728218644e+01  9.1007688807e-03  3.8016585587e+01  1.4368918737e+01  
2.5734649872e+05  2.5573182347e-05  6.2024077647e-06  2.5633356101e-02  1.9942905843e+01  6.6476352810e+00  7.2263550361e-02  9.6363763073e+00  2.7817822275e+00  2.7248264210e-02  2.8869119125e+01  7.7155966302e+00  1.4040380491e-02  4.0548855060e+01  1.2822673850e+01  1.0016535450e-02  1.6292822394e+01  9.4066653952e+00  
2.6119153251e+05  1.6547353283e-05  4.9892147377e-06  2.8093287331e-02  2.2158784270e+01  7.0072228473e+00  7.8470231539e-02  9.6363763073e+00  2.7817822275e+00  2.9832852560e-02  2.0620799375e+01  6.5208693198e+00  1.5144758417e-02  2.8384198542e+01  1.0728218644e+01  1.1147940822e-02  1.6292822394e+01  9.4066653952e+00  
2.6395818376e+05  2.4068877503e-05  6.0172193758e-06  3.0635600726e-02  1.3295270562e+01  5.4277714782e+00  8.3704113956e-02  4.0151567947e+00  1.7956327067e+00  3.3096608228e-02  8.2483197500e+00  4.1241598750e+00  1.6458244372e-02  2.4329313036e+01  9.9324004552e+00  1.2395387760e-02  1.0861881596e+01  7.6805101331e+00  
2.6777138759e+05  1.8051658127e-05  5.2110648396e-06  3.3187430163e-02  4.4317568540e+00  3.1337253240e+00  9.0268454672e-02  2.4090940768e+00  1.3908911138e+00  3.5258256480e-02  1.6496639500e+01  5.8324428286e+00  1.7630052346e-02  2.0274427530e+01  9.0669996325e+00  1.2687388411e-02  5.4309407981e+00  5.4309407981e+00  
2.7117602868e+05  1.2034438752e-05  4.2548166245e-06  3.5198170479e-02  0.0000000000e+00  0.0000000000e+00  9.6622834174e-02  3.2121254358e+00  1.6060627179e+00  3.6877645034e-02  1.2372479625e+01  5.0510436557e+00  1.9117796909e-02  1.6219542024e+01  8.1097710121e+00  1.3979550160e-02  0.0000000000e+00  0.0000000000e+00  
2.7455058057e+05  9.0258290637e-06  3.6847792853e-06  3.7764837299e-02  8.8635137080e+00  4.4317568540e+00  1.0490790742e-01  2.4090940768e+00  1.3908911138e+00  3.9436820531e-02  8.2483197500e+00  4.1241598750e+00  2.0186969057e-02  2.0274427530e+01  9.0669996325e+00  1.4933592441e-02  0.0000000000e+00  0.0000000000e+00  
2.7854606062e+05  9.0258290637e-06  3.6847792853e-06  4.0458018734e-02  4.4317568540e+00  3.1337253240e+00  1.1099887409e-01  0.0000000000e+00  0.0000000000e+00  4.1638037029e-02  2.0620799375e+00  2.0620799375e+00  2.1702159810e-02  1.2164656518e+01  7.0232677153e+00  1.5887634723e-02  0.0000000000e+00  0.0000000000e+00  
2.8149993992e+05  3.0086096879e-06  2.1274083123e-06  4.2213014462e-02  0.0000000000e+00  0.0000000000e+00  1.1636482024e-01  8.0303135894e-01  8.0303135894e-01  4.4835061571e-02  0.0000000000e+00  0.0000000000e+00  2.3134446921e-02  8.1097710121e+00  5.7344740765e+00  1.6841677004e-02  0.0000000000e+00  0.0000000000e+00  
2.8509350016e+05  3.0086096879e-06  2.1274083123e-06  4.4551295790e-02  0.0000000000e+00  0.0000000000e+00  1.2390334436e-01  0.0000000000e+00  0.0000000000e+00  4.7347741636e-02  0.0000000000e+00  0.0000000000e+00  2.4157131832e-02  0.0000000000e+00  0.0000000000e+00  1.7795719286e-02  0.0000000000e+00  0.0000000000e+00  
2.8873126582e+05  4.5129145319e-06  2.6055324198e-06  4.7048487339e-02  4.4317568540e+00  3.1337253240e+00  1.3356834023e-01  8.0303135894e-01  8.0303135894e-01  5.1111650567e-02  2.0620799375e+00  2.0620799375e+00  2.6071230055e-02  4.0548855060e+00  4.0548855060e+00  1.9224860222e-02  5.4309407981e+00  5.4309407981e+00  
