#correlator  value  value_err
4(24)  3.56957e-01  7.41685e-02
6(23)  1.57663e-02  1.43354e-01
6(26)  1.09398e-01  1.05594e-01
6(36)  3.34594e-01  6.69052e-02
(235)  4.19026e-01  5.14731e-02
(246)  3.29746e-01  5.25297e-02
(234)  -7.30221e-03  8.08599e-02
