#correlator  value  value_err
4(24)  6.99966e-01  7.56840e-02
6(23)  1.86588e-02  2.14127e-01
6(26)  5.48446e-01  1.45641e-01
6(36)  4.12696e-01  9.35568e-02
(235)  6.24279e-01  5.64448e-02
(246)  6.28194e-01  8.09287e-02
(234)  -9.37920e-02  9.82734e-02
