# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.1711040506e-01  3.5376286957e-01  8.3838107469e-01  2.5745326220e-01
2  5.5317556437e-01  1.8176946119e-01  7.2886213358e-01  1.6617477561e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
