# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.0276433414e-07  3.9779674218e-07
2  6.7792703000e-02  5.4895207668e-02  -2.1121842554e-05  6.8413730802e-05
3  0.0000000000e+00  0.0000000000e+00  1.5297121347e-05  1.3994569524e-05
