#correlator  value  value_err
4(24)  6.62698e-01  6.50365e-02
6(23)  -8.25067e-02  1.43698e-01
6(26)  5.16189e-01  1.33001e-01
6(36)  4.94699e-01  8.33500e-02
(235)  7.79823e-01  4.81815e-02
(246)  6.72077e-01  6.47593e-02
(234)  -5.56097e-02  1.76051e-01
