#correlator  value  value_err
4(24)  7.87789e-01  7.99574e-02
6(23)  3.14903e-01  1.09585e-01
6(26)  -2.19677e-02  1.04588e-01
6(36)  1.09963e-02  9.60422e-02
(235)  -1.19370e-01  1.01753e-01
(246)  -1.40122e-01  7.36706e-02
(234)  1.32911e-01  8.36525e-02
