# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  8.5941713960e-01  4.2450034744e-02  3.8769854977e-01  6.4572048882e-02
3  6.1478056506e-01  1.5068692882e-01  6.7170533335e-01  1.4544211510e-01
