# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.6144550395e-09  2.7700182285e-09
2  6.7959658556e-02  3.9851348408e-03  -2.1330682570e-05  5.0033003752e-06
3  7.9668913260e-03  5.2486940426e-03  -4.0286132102e-09  1.0616416010e-08
