# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  8.4859093960e-10  7.5445338113e-10
2  4.8224732387e-02  2.5421784397e-03  -5.4085307743e-06  1.1404480352e-06
3  6.4468661950e-03  1.7500339283e-03  -1.7274068045e-09  1.8756527122e-09
