# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.2472002959e-07  1.0164113688e-07
2  2.3864562309e-02  9.6090221779e-03  -3.2434999395e-07  5.2239571711e-07
3  2.8686361707e-03  6.9968661709e-03  -6.7717650339e-11  6.6067818800e-10
