#correlator  value  value_err
4(24)  7.87846e-01  8.51018e-02
6(23)  -1.19532e-01  2.37794e-01
6(26)  2.67836e-01  1.45337e-01
6(36)  6.74097e-02  1.04949e-01
(235)  1.80785e-01  1.03616e-01
(246)  1.69787e-01  8.66353e-02
(234)  -2.36676e-01  1.36629e-01
