# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.6041609121e-10  1.3491800570e-10
2  4.1256763827e-02  1.8032995367e-03  -2.8972144059e-06  5.0653952576e-07
3  0.0000000000e+00  0.0000000000e+00  2.4681341858e-09  3.5429196124e-09
