# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  9.6140469264e-10  7.4778649243e-10
2  5.8838134074e-02  2.6015595758e-03  -1.1984931777e-05  2.1196806813e-06
3  0.0000000000e+00  0.0000000000e+00  1.6740866528e-08  2.4294786050e-08
