# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.6802618901e-10  1.4418810374e-10
2  4.1407529029e-02  1.8124702449e-03  -2.9397964424e-06  5.1471736688e-07
3  0.0000000000e+00  0.0000000000e+00  2.2315302709e-09  3.5225473405e-09
