#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
1.0792907463e-01  1.3775052365e+01  1.4012884154e-01  6.7039402637e-04  2.6757101864e-03  1.9689308942e-03  2.5029837578e-03  -2.2589296641e-03  2.5800745851e-03  5.5722400578e-04  2.9953421765e-03  -1.0586509930e-02  5.1574878478e-03  nan  nan  
2.0325914971e-01  1.3600095250e+01  1.4232869776e-01  3.6801748249e-03  1.7534389468e-03  4.9830071455e-03  1.6646103932e-03  -1.5801642836e-03  1.8338359829e-03  -1.7877246037e-04  2.4243626326e-03  -7.7006935961e-04  4.4827103025e-03  nan  nan  
3.0130254067e-01  1.1951201219e+01  1.2174864743e-01  3.4628301445e-03  1.8986298532e-03  1.5414153264e-02  1.5446076350e-03  2.0203715634e-03  1.4083174776e-03  -7.1432980231e-04  2.5165491631e-03  2.5208107949e-03  3.4306432682e-03  nan  nan  
4.0037554153e-01  9.9243603805e+00  1.0257622845e-01  4.1085023329e-03  1.9756617754e-03  2.2516438092e-02  1.6997882813e-03  2.2918344751e-03  1.4823551667e-03  4.5703220420e-03  1.9691422875e-03  -1.7009242520e-03  3.5594334432e-03  nan  nan  
4.9941450836e-01  7.8395967165e+00  8.2426652186e-02  6.6500531410e-03  1.6288259674e-03  3.3210429864e-02  1.9861068271e-03  7.5203356874e-03  1.5113497087e-03  -4.5032746574e-04  2.1262929374e-03  5.3835092586e-03  3.3301671907e-03  nan  nan  
5.9886185383e-01  5.9022435756e+00  6.6181353229e-02  2.5606893968e-03  1.4399541795e-03  4.1961695587e-02  1.9988968565e-03  7.7320774609e-03  1.6914808971e-03  -3.5474274334e-04  2.3859378556e-03  6.6266623701e-03  4.0913192336e-03  nan  nan  
6.9850595380e-01  4.3016655745e+00  4.8230955777e-02  -6.8456501585e-05  1.8578203571e-03  5.1244781314e-02  2.2629957390e-03  1.2746691427e-02  2.3461246105e-03  1.0553131343e-02  2.1094053428e-03  3.5783752066e-03  3.5326139682e-03  nan  nan  
7.9811437033e-01  3.1064897049e+00  3.7240479125e-02  4.1518816746e-03  2.0661351004e-03  6.0661484965e-02  2.5609965180e-03  1.4733070365e-02  2.2869311039e-03  5.0689662863e-03  2.6725897407e-03  8.4693132734e-03  4.7777193931e-03  nan  nan  
8.9789017822e-01  2.1770889971e+00  2.6865265920e-02  -2.4209544592e-04  2.4492198968e-03  7.0444463528e-02  2.8925566890e-03  1.9629931439e-02  2.5306111458e-03  1.7692689678e-03  3.2452567305e-03  2.2061718312e-03  4.2059252964e-03  nan  nan  
9.9783158228e-01  1.5097047093e+00  1.9680157817e-02  1.2489816427e-03  1.9657795999e-03  7.3864720149e-02  3.4862207395e-03  1.8654369417e-02  2.9016434107e-03  2.4999374040e-03  3.2421074000e-03  1.1474093067e-02  5.6718227766e-03  nan  nan  
1.0976456324e+00  1.0513369896e+00  1.4552241269e-02  -4.0939533515e-03  2.8887205356e-03  7.9207446516e-02  3.9812547567e-03  2.0680702052e-02  3.6290219742e-03  5.6282626902e-03  3.7593112544e-03  1.7611329836e-02  7.4775010688e-03  nan  nan  
1.1975312586e+00  7.1912000796e-01  1.0473585536e-02  -6.8133686681e-03  3.8926626807e-03  8.4341154907e-02  4.0629931981e-03  2.5744008706e-02  4.1265127625e-03  5.6596929242e-03  5.2293951878e-03  5.4924884398e-03  6.2835890158e-03  nan  nan  
1.2973997191e+00  4.8529350366e-01  7.3749611247e-03  -7.7907964804e-03  4.6090578249e-03  1.0046458361e-01  5.4978856840e-03  1.9998922456e-02  4.6282786798e-03  8.0207451659e-03  5.8274448526e-03  2.2046563017e-02  9.4583880753e-03  nan  nan  
1.3974094805e+00  3.3233187518e-01  5.1827959127e-03  -1.7361945377e-02  4.8822188541e-03  9.8153975174e-02  4.8488012511e-03  2.2327587448e-02  4.4507162660e-03  7.8024111551e-03  5.1906458338e-03  1.6151782461e-02  1.1723035842e-02  nan  nan  
1.4971111647e+00  2.2201513419e-01  4.0289877294e-03  -1.3741051946e-02  6.7868769307e-03  9.9856319716e-02  6.1678488308e-03  2.7591706926e-02  5.4173521449e-03  8.7379240710e-03  7.3661565482e-03  2.6102077173e-02  1.1103109492e-02  nan  nan  
1.5975419407e+00  1.5132051727e-01  2.6804537076e-03  -8.2260892614e-03  6.1302805232e-03  1.0634602566e-01  6.9888317926e-03  2.7888807053e-02  5.3794813623e-03  -7.7101726648e-03  8.6681333798e-03  1.8013795599e-02  1.5251467990e-02  nan  nan  
1.6970047255e+00  1.0160660538e-01  2.0738509406e-03  -4.8585481152e-03  8.2132990830e-03  1.1095497174e-01  8.2081583882e-03  2.2571231471e-02  6.6958004397e-03  1.4348080132e-02  9.2482111964e-03  1.3234576692e-02  1.5152898796e-02  nan  nan  
1.7980253454e+00  7.0063857643e-02  1.4905746140e-03  -2.4336822395e-02  9.8043033057e-03  1.0808350112e-01  9.9893291355e-03  3.7880931527e-02  1.1097756924e-02  1.5963139876e-02  1.3230440516e-02  2.4076737578e-02  2.2681260837e-02  nan  nan  
1.8970120027e+00  4.5975286563e-02  1.0772808795e-03  -2.2213873843e-02  1.0515247890e-02  1.0071715849e-01  1.0034382877e-02  3.9499050315e-02  1.2428660566e-02  1.2440234005e-02  1.5745586478e-02  -6.2838632727e-04  2.2303966119e-02  nan  nan  
1.9968322720e+00  3.1481055345e-02  8.1276243262e-04  -1.9401976357e-02  1.3218576641e-02  1.1339607875e-01  1.3098422247e-02  3.3703381174e-02  1.3218411855e-02  3.1707895060e-02  1.5993505003e-02  3.4381795194e-02  2.8272681807e-02  nan  nan  
2.0965628395e+00  2.0855288056e-02  5.8076508127e-04  -2.7809880708e-02  1.8494307102e-02  9.8528543505e-02  1.5699290243e-02  3.8620700873e-02  1.4555008410e-02  4.9342169960e-02  2.0253298834e-02  6.3599879648e-02  2.7759287575e-02  nan  nan  
2.1956151638e+00  1.4236147756e-02  3.9169013337e-04  -2.2484420522e-02  1.8603403548e-02  1.1322038985e-01  1.6447922620e-02  3.7146004132e-02  1.6714117918e-02  4.0573978713e-02  2.1729122058e-02  5.2910630361e-02  5.0945383910e-02  nan  nan  
2.2973430514e+00  9.5481912336e-03  3.7258140585e-04  8.0915215205e-03  2.1727192521e-02  1.1836022370e-01  2.1193640354e-02  1.5393560198e-02  1.5781151504e-02  6.5304557411e-02  2.8329258727e-02  1.0038377384e-01  4.8995986244e-02  nan  nan  
2.3975277505e+00  6.4026615802e-03  2.9937372180e-04  -4.0148936343e-02  2.5513949138e-02  8.6824432023e-02  2.7478157003e-02  2.2250404441e-02  2.7105590929e-02  5.9318438133e-02  3.1114732544e-02  6.6930480281e-03  5.4845418941e-02  nan  nan  
2.4966242321e+00  4.4433866811e-03  2.0969022568e-04  -4.3681267548e-02  3.0965252272e-02  1.4889851773e-01  3.0901996916e-02  3.8952767830e-02  3.1625317675e-02  2.1888312628e-02  3.8142228597e-02  -4.7825588784e-02  6.5217364379e-02  nan  nan  
2.5971401676e+00  2.8755887207e-03  1.6840035170e-04  -4.5597424112e-02  3.9148746183e-02  3.7883508153e-02  3.4852656149e-02  5.3166238729e-02  4.1316914039e-02  -8.2919773905e-02  4.7824068292e-02  -1.4202331697e-02  6.9120340965e-02  nan  nan  
2.6982381117e+00  1.8600640243e-03  1.1957197803e-04  8.4672461632e-03  4.1282411455e-02  5.3558142275e-02  5.1627701279e-02  4.8577185857e-02  6.0707697728e-02  -5.0340750100e-02  5.5807561389e-02  -1.3689331136e-01  9.5515446783e-02  nan  nan  
2.7975419065e+00  1.4218690957e-03  9.1066683193e-05  -1.0756071785e-01  4.9925029987e-02  1.8281165637e-01  4.6155410360e-02  4.2256002507e-02  5.2413357269e-02  1.8943932641e-02  6.2815916972e-02  1.2642770393e-02  1.0356837349e-01  nan  nan  
2.8963442699e+00  7.5561003540e-04  7.3890173014e-05  -1.0032762828e-01  6.7519882352e-02  1.3960368844e-01  6.4245725848e-02  5.1829049744e-02  5.3225203563e-02  4.1330841525e-02  8.8085239835e-02  2.9942581504e-01  1.5585890473e-01  nan  nan  
2.9983496704e+00  6.1220016007e-04  7.3197349239e-05  -7.4173257379e-02  8.3945220298e-02  1.0887209444e-01  9.8008773372e-02  -4.4143506152e-02  6.2614181961e-02  1.4015602592e-01  1.1059246255e-01  8.1615658443e-02  1.9454329983e-01  nan  nan  
3.1018387763e+00  3.5597232974e-04  4.4474667278e-05  -8.3465507861e-02  1.0091817797e-01  1.0247509856e-01  1.1245067718e-01  9.3961311295e-02  7.5098144679e-02  2.8546982627e-02  1.4763316297e-01  -2.2930068396e-01  1.7819647679e-01  nan  nan  
3.1889445552e+00  2.4196009175e-04  3.5031380741e-05  -1.6066930380e-01  1.0542875078e-01  -1.0396800078e-01  1.0074203754e-01  3.1562230026e-01  9.9742612406e-02  1.8480233215e-02  1.5923706545e-01  1.9472114734e-01  2.6200911265e-01  nan  nan  
3.2967879932e+00  1.7316650800e-04  2.8254353821e-05  -1.3254624530e-02  1.4194250265e-01  3.5674193218e-01  1.1388400574e-01  3.1649316954e-02  1.4747274229e-01  4.1440081124e-03  1.9132608650e-01  2.0061551119e-02  2.8055673823e-01  nan  nan  
3.4054949793e+00  7.9910484838e-05  2.1852597245e-05  -2.4909361263e-02  1.9013256833e-01  3.0685330031e-01  1.7281570432e-01  2.6041196668e-01  1.6511206646e-01  -1.8048083317e-01  2.6047414042e-01  6.3216590382e-01  4.7748444422e-01  nan  nan  
3.4968258681e+00  7.7085837328e-05  1.8234676083e-05  1.7665786930e-01  2.1655404227e-01  2.6119128149e-01  1.6752249700e-01  2.6376427440e-01  1.1847061385e-01  -4.9700540546e-01  2.0407699003e-01  1.3645679702e-01  4.1294693236e-01  nan  nan  
3.5977243086e+00  8.0154896726e-05  1.9534131263e-05  -1.9898786182e-01  1.5948707562e-01  9.1774329922e-02  2.1102129745e-01  4.6453872939e-01  2.0726455994e-01  -4.8227713542e-02  2.9362258916e-01  -2.3434710144e-01  4.7435138984e-01  nan  nan  
3.6784052536e+00  3.4350418163e-05  1.2559034028e-05  1.6272122386e-01  3.4802618645e-01  4.8306239182e-01  1.7029670454e-01  3.0102919243e-01  3.4447809076e-01  -4.9239417105e-01  3.8365156566e-01  4.4096840432e-01  6.9410897546e-01  nan  nan  
3.8122174550e+00  5.5921379532e-05  1.5081635483e-05  -2.0235293160e-01  2.3487326302e-01  1.4321651303e-01  2.3961607644e-01  -3.9564645734e-01  2.0825789978e-01  3.6690798583e-02  2.1483015490e-01  2.7317635866e-02  4.0944209530e-01  nan  nan  
3.9128821093e+00  1.3890476895e-05  7.9197937620e-06  7.3740298913e-03  8.7740426331e-01  9.5111699982e-01  1.4589128717e-01  2.9044836380e-01  1.5337165303e-01  2.1085726500e-01  6.4936552048e-01  1.3178168545e+00  3.9177354671e-01  nan  nan  
3.9858381227e+00  1.3628713069e-05  7.7679619927e-06  -2.7013947832e-01  5.2813908268e-01  -4.5668676660e-01  2.2449319400e-01  1.8853921229e-02  1.7255054163e-01  -5.7887920646e-01  1.3017361799e+00  3.9787172413e-01  3.0315747529e-01  nan  nan  
