#correlator  value  value_err
4(24)  5.90396e-01  7.55481e-02
6(23)  5.84864e-02  1.82424e-01
6(26)  -1.10090e-01  9.25803e-02
6(36)  -2.30119e-01  1.08007e-01
(235)  1.96139e-01  6.89445e-02
(246)  -6.95895e-03  6.39100e-02
(234)  -6.33655e-02  1.08362e-01
