# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.3783462942e-08  1.5279792478e-08
2  0.0000000000e+00  0.0000000000e+00  2.8742271681e-08  2.2574798602e-08
3  0.0000000000e+00  0.0000000000e+00  4.7565563582e-10  5.3004639545e-10
