#correlator  value  value_err
4(24)  -6.00682e-01  1.37953e-01
6(23)  -3.10942e-02  2.04811e-01
6(26)  2.16263e-01  1.91700e-01
6(36)  -1.25466e-01  9.63891e-02
(235)  1.04809e-01  7.39186e-02
(246)  2.65522e-02  9.68518e-02
(234)  7.23951e-02  1.07242e-01
