#correlator  value  value_err
4(24)  -3.98357e-01  1.02353e-01
6(23)  3.79615e-02  1.74176e-01
6(26)  7.24855e-03  1.49919e-01
6(36)  -4.99059e-02  1.12189e-01
(235)  2.17724e-02  7.73342e-02
(246)  5.99644e-03  6.75314e-02
(234)  2.86309e-02  8.64827e-02
