#correlator  value  value_err
4(24)  1.04552e+00  4.71043e-02
6(23)  2.53700e-01  1.34335e-01
6(26)  7.48950e-01  1.48992e-01
6(36)  4.18853e-01  1.26357e-01
(235)  6.14294e-01  4.47449e-02
(246)  7.37424e-01  8.96633e-02
(234)  -7.49403e-02  1.15518e-01
