# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.8478535919e-07  1.9916310652e-07
2  5.0844694107e-02  4.8503162189e-03  -6.6831707237e-06  2.5501572524e-06
3  5.1450240194e-03  2.4065849072e-02  -7.0072824975e-10  1.3110625129e-08
