# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.9285888000e-03  3.6643187201e-01  4.5674284566e-03  8.6781140676e-01
2  8.3502318582e-01  3.1844695587e-02  4.2232599760e-01  4.4476559449e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
