# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.0802114739e-03  3.9524018004e-01  4.4650795360e-03  8.4836511184e-01
2  8.2633161041e-01  3.5160371332e-02  4.3413031485e-01  4.8188030757e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
