#pT  vn{4}  vn{4}_err
1.0752505064e-01  8.4940484070e-02  1.4556634222e-01  3.5566158082e-02  5.6441429082e-02  0.0000000000e+00  0.0000000000e+00  
2.0451597869e-01  5.6810325415e-02  1.3286818753e-01  6.3548211213e-02  3.9933819824e-02  0.0000000000e+00  0.0000000000e+00  
2.9978594184e-01  2.4847062432e-02  2.5486600879e-01  3.3485768181e-02  3.3828527477e-02  0.0000000000e+00  0.0000000000e+00  
4.0236687660e-01  1.1577121895e-02  2.9799728136e-01  2.2380448675e-02  2.9354715448e-02  0.0000000000e+00  0.0000000000e+00  
5.0168591738e-01  6.3369168386e-02  6.9216140637e-02  3.6127591685e-03  8.7134792284e-02  0.0000000000e+00  0.0000000000e+00  
6.0193175077e-01  4.5440642596e-02  9.3409064555e-02  2.9473575901e-03  4.4036008146e-02  0.0000000000e+00  0.0000000000e+00  
7.0049738884e-01  8.7245938598e-02  6.8909029593e-02  6.1946759377e-02  2.4415235791e-02  0.0000000000e+00  0.0000000000e+00  
8.0053561926e-01  9.4393105400e-03  2.4369558477e-01  6.1423415568e-02  2.8625452006e-02  0.0000000000e+00  0.0000000000e+00  
8.9978593588e-01  2.0989452165e-02  3.3014136832e-01  8.2207358174e-02  2.3390913111e-02  0.0000000000e+00  0.0000000000e+00  
9.9987173080e-01  3.8001752666e-02  6.5892829956e-02  9.0378020411e-02  2.4453739859e-02  0.0000000000e+00  0.0000000000e+00  
1.1018720865e+00  1.2396276095e-02  1.4949725163e-01  7.1380942341e-02  2.2395602433e-02  0.0000000000e+00  0.0000000000e+00  
1.2007954121e+00  1.1846611009e-01  7.0582624125e-02  9.4476338465e-02  2.5567366007e-02  0.0000000000e+00  0.0000000000e+00  
1.2996380329e+00  5.8311191137e-02  7.2497184498e-02  1.0350953256e-01  2.9036757573e-02  0.0000000000e+00  0.0000000000e+00  
1.3995147943e+00  7.1746262625e-02  7.0619011578e-02  1.0043129858e-01  2.4974603217e-02  0.0000000000e+00  0.0000000000e+00  
1.4982298613e+00  4.3660018374e-02  9.3824104813e-02  1.0284566840e-01  2.6417706919e-02  0.0000000000e+00  0.0000000000e+00  
1.5986204147e+00  2.6155568692e-02  9.3612844571e-02  1.3519632758e-01  5.8218279714e-02  0.0000000000e+00  0.0000000000e+00  
1.6992341280e+00  1.1447367109e-02  7.2698233861e-02  1.2330125709e-01  4.1961520649e-02  0.0000000000e+00  0.0000000000e+00  
1.7980650663e+00  1.3260364158e-01  1.0412763421e-01  1.9368236458e-01  3.6144163384e-02  0.0000000000e+00  0.0000000000e+00  
1.9009928703e+00  3.7290159959e-02  7.9662977183e-02  1.2880385685e-01  3.7067121472e-02  0.0000000000e+00  0.0000000000e+00  
1.9991911650e+00  1.5361212769e-02  1.6302165779e-01  1.2071541402e-01  4.2404670365e-02  0.0000000000e+00  0.0000000000e+00  
2.0988454819e+00  1.3141752110e-01  1.4158173501e-01  2.0730289149e-01  5.1406199441e-02  0.0000000000e+00  0.0000000000e+00  
2.1979053020e+00  5.8647841759e-02  1.1144479892e-01  1.7026053059e-01  4.9861302677e-02  0.0000000000e+00  0.0000000000e+00  
2.2994983196e+00  4.8076064234e-02  1.0291529152e-01  1.2104730587e-01  6.3791932201e-02  0.0000000000e+00  0.0000000000e+00  
2.3984460831e+00  1.8769901150e-01  1.3963346026e-01  1.1364111859e-01  6.3572334915e-02  0.0000000000e+00  0.0000000000e+00  
2.4989638329e+00  2.7509361015e-02  1.7716737416e-01  7.9402570658e-02  5.2003398489e-01  0.0000000000e+00  0.0000000000e+00  
2.5992512703e+00  3.2168670515e-02  3.0677641647e-01  1.8490968970e-01  6.4445960579e-02  0.0000000000e+00  0.0000000000e+00  
2.7006161213e+00  1.0295586811e-01  2.2953175581e-01  1.1243061285e-01  4.9877515571e-02  0.0000000000e+00  0.0000000000e+00  
2.7980482578e+00  3.5782979536e-01  2.1560930046e-01  1.9364181142e-01  5.4587841905e-02  0.0000000000e+00  0.0000000000e+00  
2.9016447067e+00  1.1860912387e-01  1.9983364211e-01  5.1191623903e-02  6.2999959002e-01  0.0000000000e+00  0.0000000000e+00  
2.9980390072e+00  4.4629320460e-01  3.1655561328e-01  2.0769159549e-01  8.7405138148e-02  0.0000000000e+00  0.0000000000e+00  
3.0982117653e+00  5.9126296517e-01  3.5715700414e-01  1.3674011054e-01  8.0701273222e-02  0.0000000000e+00  0.0000000000e+00  
3.2001075745e+00  1.3590192228e-01  2.0314150378e-01  7.3978378818e-02  1.4368189820e-01  0.0000000000e+00  0.0000000000e+00  
