#correlator  value  value_err
4(24)  5.90264e-01  5.73916e-02
6(23)  3.40013e-02  1.32055e-01
6(26)  1.34500e-01  1.09427e-01
6(36)  3.80288e-01  6.76036e-02
(235)  6.49720e-01  4.36845e-02
(246)  3.85639e-01  7.82244e-02
(234)  -8.29425e-02  9.28955e-02
