# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.0195865932e-01  3.0279238923e-01  nan  nan
2  8.1647429610e-01  5.2269531185e-02  4.4714978777e-01  6.9018337415e-02
3  6.3466422699e-01  2.0050082109e-01  6.5187623742e-01  1.9926242245e-01
