# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.7244683410e-01  2.3523845074e-01  5.0069750344e-01  3.2364130048e-01
2  8.2398167948e-01  4.9577549120e-02  4.3720198722e-01  6.6616640107e-02
3  6.4109734183e-01  1.9054787450e-01  6.4554257403e-01  1.9065733978e-01
