# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.5515810962e-01  2.4583991753e-01  5.2136571566e-01  3.2128112480e-01
2  8.2503224160e-01  4.9198495201e-02  4.3579631908e-01  6.6271540375e-02
3  6.3941567239e-01  1.9337787001e-01  6.4720209792e-01  1.9317174271e-01
