# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.7049645982e-03  6.7990394099e-04  -5.3536052141e-11  5.3826024725e-11
2  2.4610122432e-02  2.7149706940e-03  -3.6682176575e-07  1.6187003485e-07
3  6.1149430878e-03  2.0228936958e-03  -1.3982012226e-09  1.8501643583e-09
