# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.5496162648e-03  9.9272496789e-04  -4.2257060568e-11  6.5813259312e-11
2  2.7823185960e-02  3.1672954665e-03  -5.9927675679e-07  2.7287839109e-07
3  7.1326359871e-03  2.3198687130e-03  -2.5882143559e-09  3.3672361902e-09
