#eta  rn(eta)  rn_err(eta)  rnn(eta)  rnn_err(eta)
-6.9990334511e+00  -2.9825396186e-01  2.0277294975e+00  8.5719122002e+00  8.5719122002e+00  3.0655735029e-01  3.2504940421e-01  1.2202812450e+00  1.2202812450e+00  -1.1977102177e+01  8.2832694756e+02  6.4120113186e-01  6.4120113186e-01  -2.9958167998e-01  5.1253087068e-01  2.2224677425e+00  2.2224677425e+00  -6.8516718797e-02  7.6542949438e-01  6.3805646594e-01  6.3805646594e-01  3.5294819435e-01  6.4343087185e-01  2.6662790203e+00  2.6662790203e+00  
-6.8954734802e+00  -4.3468884167e+00  1.7973592545e+01  -1.6087041322e+00  2.7978820225e+00  -5.4511573614e-01  6.2925173642e+00  1.5863084372e+00  1.2099285771e+01  -7.3387875196e-01  7.2633344113e-01  7.9158397341e+00  9.7435252643e+00  -1.7988462627e+00  9.1321258226e+01  1.2404301288e+00  1.3564059764e+00  9.0271942606e-01  2.3168714407e+00  1.9884932459e+00  2.9521469019e+00  8.9505362717e-01  6.9451746670e+00  1.7596927181e+00  5.5348858801e+00  
-6.7932786942e+00  -1.8348244709e+01  1.3618287692e+02  9.0145085352e-01  1.0572583299e+00  1.5806038690e-01  1.2126328577e+00  -3.3054514683e-01  1.4809636542e+00  1.3022819373e+01  2.1534773167e+02  1.1506484109e+00  4.1305045858e-01  1.1249997190e+00  4.0842408894e+00  2.6499520791e+00  8.2147733934e+00  2.9325073009e-01  2.0379343195e+00  -2.1221217780e+01  4.0949473886e+01  -1.6864803428e+01  1.1184265802e+02  9.4327326892e-01  2.1205312684e-01  
-6.6940689087e+00  1.3340877616e+00  2.0434521849e+01  2.0013255998e+01  3.5613718603e+01  -3.1791814426e-01  1.3648048429e+00  -4.4431714910e+00  6.8793580663e+00  1.6897786951e-01  6.6433865777e-01  -6.7307788369e+00  8.2416218083e+00  5.6327627280e-01  3.4559399705e+00  1.0120900670e+00  2.6758658432e+00  1.4028002721e+00  3.5827729101e+01  -7.0156817585e-01  1.1651528671e+00  -4.7368158810e-01  9.2318839321e-01  1.1448472297e+00  1.6593149677e+00  
-6.5921139717e+00  2.4320693799e-01  1.6590879114e+00  3.4331758901e-01  1.3159676964e+00  7.4504070608e-01  6.5956917192e+01  1.3101154823e+00  1.0036735787e+00  -8.9941907148e+00  5.5300162818e+02  -2.0241294930e+00  7.9952925988e+00  -1.5726662508e+00  1.3484951291e+01  2.9747979741e+00  1.0436128831e+01  5.8193463055e-01  2.6180269183e+00  3.8964527495e+00  6.6694248013e+00  3.4464310766e-01  7.9077592205e-01  6.2307812402e-01  2.0447404623e+00  
-6.4891910553e+00  9.3817842553e-02  9.5765610090e-01  -7.5372405843e-02  1.8069339130e-01  -4.3931906021e-02  2.6655909161e-01  -2.0166329271e+00  5.9965050909e+00  2.3103829353e+00  1.0978762989e+01  9.6427933489e-01  2.4498562724e-01  5.1811572786e-01  2.2464302834e+00  3.8593870289e-01  3.0891207194e+00  1.8084622200e+00  2.1449426666e+01  -9.9709611697e-01  1.5218981283e-01  -5.9051382346e+01  4.1887307887e+03  -2.6848085564e+00  5.6569286936e+00  
-6.3876047134e+00  -8.3158822148e-01  1.4068020909e+02  -8.8650779953e-01  8.3660824774e+00  -2.7373976383e+00  3.6501415587e+02  9.0141827001e-01  1.7327094452e+00  -1.5751104547e+01  1.8142056899e+02  -5.1468537552e+00  6.3774906049e+00  1.0743857058e-01  9.4351219271e-01  1.4915425757e+00  3.4605308792e+01  3.5970151297e-01  1.5177217681e+00  -5.4629192530e+00  1.0710559883e+01  1.7768518169e+00  8.7559719220e+00  9.5618409008e-01  5.9057513427e-01  
-6.2835111618e+00  1.6194591346e+00  1.5745264296e+01  -2.4371418741e+00  3.0707998920e+00  -3.0684732525e-01  7.5152883874e-01  2.7299261112e-01  2.2760401517e-01  3.0914409408e-01  1.8197020273e+00  5.9193353119e+00  4.3370863428e+00  1.5768552296e-01  2.9840580447e+00  1.4269275479e+00  3.7779730586e+00  -6.3128426163e-01  1.0472772316e+00  3.2270020045e+00  8.0740269022e+01  1.2156181843e+00  1.6582450983e+01  2.1524053685e+00  1.6095748302e+01  
-6.1785974503e+00  1.8659290007e-01  1.8679246994e+00  1.8432547356e+00  8.5540072497e-01  1.3892589903e-01  4.7956856490e-01  -1.5890163184e+00  3.1634324868e+00  7.9963333223e-01  8.8671104237e+00  8.4120273214e-01  6.1324424326e-01  -3.0560751860e+00  1.7133633846e+01  1.5728923867e+00  5.8009677679e+00  6.9404556675e-02  5.8544588810e-01  -6.7367073239e-01  5.0759409600e+00  -2.0853130169e+00  3.1426879636e+01  -6.8602759556e-01  2.4951708134e+00  
-6.0722861290e+00  2.7561283481e-01  2.4051457379e+00  1.2920051593e+00  1.8097665684e+00  -9.5222905151e+00  8.2447820626e+02  5.6964436249e-03  1.9987883897e-01  -1.0919671546e-01  3.5159603735e-01  -6.8988031364e-01  2.1213924586e+00  -3.7381459091e-01  7.8789675062e+01  4.8344014312e-03  3.8429275606e-01  -7.4118113060e-01  4.6658701837e+00  -8.9648044844e+00  6.1115190978e+02  -2.0246148365e-01  3.7559164807e-01  1.1137929084e+00  2.2961501758e+00  
-5.9683060646e+00  -4.0607951631e+00  2.8223169065e+01  -8.5881745443e-02  3.9953155403e+00  -2.8095477941e-01  1.8181611010e+00  1.0690771479e+00  3.8970101338e+00  5.0790389049e-01  7.7179225364e-01  3.2466009420e+00  1.7260168410e+00  -1.5471638055e+00  1.1069104786e+01  -1.8462684356e+00  1.2464101319e+01  1.7064272093e-01  3.4275811619e-01  -3.3620766116e+00  7.7623658232e+00  2.8489146937e-01  1.5903454855e+00  6.9072318377e-01  7.6323128733e+00  
-5.8625969887e+00  4.5515524256e-01  4.6463350343e+00  -7.2293891509e-01  7.9841272369e+00  2.9004978031e-01  7.4395970415e-01  7.7685964844e-01  4.3816658455e+00  -3.0226203715e+00  5.6543344118e+01  3.0355147561e-01  2.7275364585e+01  3.1785496070e-01  2.1794518551e-01  2.1044454047e-01  5.4828040474e-01  -2.3825887096e-01  5.5862808119e-01  3.7830742256e+01  1.5194173429e+02  -3.5162139627e-01  4.2863472077e-01  -1.6057200512e+00  3.3318592533e+00  
-5.7596640587e+00  9.8908279879e-02  2.2079555668e-01  -4.5740520197e+00  3.3701208102e+01  -1.3536016957e+00  4.7495289797e+01  -5.7935878266e-02  7.9234282445e-01  4.3918122581e+00  1.4534094635e+02  4.8152392733e+01  4.8059617699e+03  7.2756084492e-01  1.2603575280e+00  4.6894727639e+02  5.1075361864e+03  -3.4283797558e-02  4.3273032912e-01  -1.0836075463e+00  2.0850424544e+00  -1.5926979348e+00  5.2045029588e+00  -6.3279089980e-02  7.8562912365e-01  
-5.6546273232e+00  -2.2466192760e-02  5.7400105364e-01  -4.5430895694e+00  3.4213309679e+01  -5.8539772418e-01  6.3871924319e+00  -1.3609866540e+00  2.3482811240e+01  3.1600673429e+00  2.9905139178e+01  2.2981326668e+00  8.8734071164e+00  3.6524745315e-01  3.4693535085e-01  -4.4236201453e-01  1.3663637844e+00  -1.9426210979e+00  3.1536172052e+00  -4.5502950184e-01  3.9014775081e+00  4.4083385521e-01  1.1539555981e+00  1.4640849671e+00  2.5322060808e+00  
-5.5557608604e+00  9.0395058296e-01  7.8993566948e+00  -9.3029633498e-01  1.2841552656e+01  -4.5650763014e-02  6.8506477081e-01  -2.0665733040e+01  6.1290963739e+02  -1.4351601814e+00  3.0937680064e+01  -3.3095661323e-02  2.5544718286e+01  3.5973624830e+01  1.2358536964e+03  -5.3538775074e+00  5.1561975095e+01  3.7623826396e-01  2.4370869178e-01  1.7654851286e-01  2.1565300068e-01  6.2971911198e-01  1.9835443049e+00  -2.8643582789e+00  4.8601382657e+00  
-5.4511089325e+00  2.3293456734e+00  8.7200892285e+00  6.8592234879e-01  4.1172446717e-01  -4.6616191479e-02  5.5479491484e-01  -8.0487479946e+00  5.4117368735e+02  1.4794685347e+00  1.1624174878e+01  1.6111728904e+00  2.7427477297e+00  7.6450240432e-02  5.1600077663e-01  -7.1995925180e-01  1.7590921665e+00  9.1434613982e-01  1.0569613733e+00  2.3458479930e-01  5.2917292420e-01  6.2053041305e-01  2.2331406461e+00  1.9372906362e+00  5.1156335271e+00  
-5.3489828110e+00  1.9629880787e+01  9.0242412504e+02  -1.0657557437e+00  1.2299543417e+01  5.7612120109e-01  1.0441273972e+00  1.6157107428e-01  1.2272392679e+00  -3.1291745580e-01  6.8244840095e-01  -1.6356156724e+00  8.9579518302e+00  -6.6159964648e-01  1.7457259662e+00  -3.7697771025e-01  5.8097014080e-01  1.9464447415e+00  3.3182032177e+00  1.4068579245e-01  4.8017756082e+00  -1.4056330842e-01  3.4192268519e-01  -7.8089274821e+00  8.8607681672e+01  
-5.2489347458e+00  1.9630062671e+00  5.3733210689e+00  -6.9346795079e+00  5.7817753125e+02  4.1004558911e-01  5.9070548886e+01  1.1802230171e+00  1.4716308065e+00  1.4878910952e+00  1.0026193429e+01  1.7969387614e-01  3.0134722715e-01  -1.4786607479e-01  4.7002860985e-01  9.9681341072e-01  1.8105804851e+01  -1.9986259813e+00  2.3034852373e+00  -2.8276969158e-01  6.6146391655e-01  4.8926782617e-01  8.7476553145e-01  -1.8559533496e+00  3.4139430656e+01  
-5.1475739479e+00  -1.2665378360e+00  1.6747571921e+00  1.9406003970e+00  4.4244601237e+00  -1.1984621858e+00  1.9273603374e+00  -1.2262847433e+00  1.9980490674e+01  -1.6570208721e+00  1.0185521250e+02  9.7859583199e-01  2.0216380340e+00  -8.3330416606e-01  3.4123074619e+00  1.0241710912e-01  1.1933458831e+00  2.4540650587e-01  7.6630626498e-01  -3.4210536245e-01  1.6942335574e+00  8.3954337223e-01  1.3702480722e+01  1.5290577772e+00  4.4229303309e+00  
-5.0481867790e+00  -2.4408013506e+00  1.2809542423e+01  6.9386989434e-01  6.4617855421e-01  6.4548293270e+00  5.5776224036e+02  5.1629195604e-01  6.4657614003e+01  -2.3379444154e-01  4.6559275493e-01  -3.7893544830e-02  2.3938153242e+01  -6.6260460690e-01  9.4940224049e-01  -1.9946259885e-01  5.4933728110e-01  -3.5647050890e-01  6.8947733663e-01  3.9693701657e-01  5.1240804391e+00  -7.4478399620e-01  9.5084748223e-01  -4.5153995646e-02  1.7466838028e+00  
-4.9481544495e+00  8.7421224401e-01  7.5522232092e-01  7.5435546888e-01  5.3086090506e-01  -1.7192542350e+00  3.3976665361e+00  -3.2100191923e+00  5.7189958098e+00  -1.4451528785e-01  1.8770524415e-01  -9.0250697139e+00  3.4403330573e+01  1.3130963699e-01  3.9368871420e-01  1.5615169113e+00  1.4522137123e+00  -1.5126158522e+00  2.1134403893e+00  -1.0185403176e+00  9.5059652913e+00  -9.8687794786e-01  1.0501359224e+00  5.7193107312e-02  1.4391053541e+00  
-4.8483443260e+00  1.7091841594e+00  1.8893326296e+00  4.9633781424e-01  4.5487169059e-01  -2.0677192441e+00  5.1113693732e+01  -1.1997986852e+00  2.0083248111e+00  -3.3583040999e+00  6.7768758808e+01  -5.7737344266e-01  8.5977712478e-01  -3.6154979400e-01  4.7925277688e-01  -1.3599130594e+00  1.4204274562e+00  7.8486955877e-02  4.6564304511e-01  6.6212759763e-01  6.3972217159e-01  1.7572260215e-01  3.8265287391e-01  4.2804852711e-01  4.3779128518e+00  
-4.7487335205e+00  2.1668630277e+00  5.0238190123e+02  9.6610004506e-01  2.2979805754e+00  -1.7509889789e+01  9.9498745856e+02  1.6113969957e+01  3.7043251642e+02  2.4922294283e-01  2.5211984881e-01  2.4467460600e-01  4.1734416661e+00  1.2066341958e+00  2.0269091461e+02  3.5809533339e-01  1.5911733976e+01  6.6220108600e-01  1.5497534313e+00  -3.5471325290e-02  6.7584025821e+00  -6.6913238654e-01  1.0428751192e+00  -4.1794495115e-01  1.3174881341e+00  
-4.6485695839e+00  -3.9999732009e+01  6.9233911045e+02  7.5145269227e-01  6.7011620595e-01  2.4511456859e+01  1.1387415938e+03  -2.1252554822e+00  7.7885330662e+00  -2.0418715274e+00  3.9312068650e+01  -5.2550188258e-02  4.9527136978e-01  4.0890390984e-02  4.6779957893e-01  8.3739997956e-01  1.8223491849e+00  2.4740824057e-01  3.6395740981e-01  1.9974989862e-01  2.9442357723e+00  3.0123316693e+00  4.9312504766e+01  -4.3757227637e-01  5.4112122565e+00  
-4.5486559868e+00  5.8884901296e+00  1.7617160474e+01  7.5398526588e-01  5.9291896082e-01  1.2815173466e+00  1.9011330370e+00  1.6299938486e+00  2.2894647435e+00  -4.6921497726e-01  4.3271073653e+00  -1.1199595219e+00  5.9644758036e+00  1.1197845862e-01  1.0200036346e+00  8.6039383482e-01  1.0497524867e+00  1.1899472202e+00  3.7740276565e+00  9.5046795185e+00  4.0133326907e+02  2.6210106150e+00  1.0019513683e+02  1.8354020471e+00  1.1525475615e+00  
-4.4485077858e+00  4.6982928882e+01  1.3518126109e+04  9.5335006420e-01  2.6575987213e-01  8.6337547484e-01  7.0313172231e-01  4.3814645761e+00  5.5563963083e+00  2.3530823039e-01  5.1190898618e-01  1.1055299263e+00  9.6286786654e-01  -3.2045114442e-01  1.4600403330e+00  -1.5212006315e+00  3.4598023480e+00  -4.7543020678e-01  3.8910104104e-01  5.9384427504e-02  1.8937511578e+00  1.0391308519e+02  9.9015931785e+03  -1.3245390736e+00  2.3022107697e+00  
-4.3488636017e+00  3.6812500738e+00  6.2375127958e+00  1.0965709568e+00  2.5578105913e-01  5.5122616436e-01  4.1336584437e-01  -1.7331209477e+00  7.1333096624e+00  1.5969848590e+00  7.1789299644e+00  -3.8682936785e-01  1.2755495945e+01  -5.2625091081e-01  6.0831030126e-01  5.1971122947e+00  5.4452120978e+01  -1.3510301762e+00  3.6871979254e+00  -1.0457543273e+00  3.7269269986e+00  -1.3438354784e-01  3.9245314775e-01  -4.0691505516e-01  7.9512884878e-01  
-4.2492132187e+00  1.7101280572e+01  4.0208095873e+02  1.1060495641e+00  2.2826316438e-01  5.2511682653e-01  3.6539262433e-01  1.0847273259e+01  4.2747101840e+01  5.4023438839e-01  1.0633029965e+00  -7.3479042588e-01  1.0293748080e+00  -3.4540664092e+00  4.7191557601e+01  2.1609252942e-02  8.0853706330e-01  4.2740931412e-01  9.9629715458e-01  -5.2780409145e-01  1.7749380584e+00  -5.3670941563e-01  5.7652733989e-01  1.4181324524e-01  3.0415007026e+00  
-4.1489553452e+00  6.2571809790e+00  2.9412187537e+01  1.2729861314e+00  3.8100318739e-01  3.5242770677e-01  2.2222052554e-01  -6.8636220457e+00  1.6882997555e+01  -6.3439647820e+00  5.2279938451e+01  2.6591601050e-01  1.8652199389e+01  4.3370963732e-01  8.9419205739e-01  -6.0967524463e-01  6.8445601341e-01  -3.9063356039e-01  7.2003176217e-01  -8.6566602336e-02  9.2722247938e-01  -9.9597380017e-02  6.9651577116e-01  3.9223997244e+00  1.6568307903e+01  
-4.0492959023e+00  4.3322990798e+00  1.2852473573e+01  1.0594025268e+00  1.5121958192e-01  6.3063405788e-01  4.0127809852e-01  3.7634929965e+00  9.7048790418e+00  5.4091878323e-01  3.2345861875e-01  -1.0236406925e+01  5.2542269622e+01  3.3814302268e+00  7.3079958134e+00  2.2219237388e+00  2.0147541455e+01  1.7968854713e-01  1.2592577193e+00  -1.4627423128e+00  3.3066934482e+00  -4.9895463496e-01  6.6384084304e-01  -1.2657483916e-01  1.0709574280e+01  
-3.9493956566e+00  -7.0659264614e+00  1.3768115852e+03  1.8905841121e+00  1.2935535530e+00  5.4964277336e-01  2.9931144746e-01  2.2245403249e+00  1.4479308319e+00  7.2253824190e-01  5.7532102304e-01  1.1234544880e+00  2.1830906850e+00  -7.0729490765e-01  6.5871237419e-01  2.3254421291e+00  4.7269847655e+00  -2.5919775346e+00  8.7208102068e+01  8.6435477381e+00  5.9579089493e+02  -2.8816018490e-01  2.3505390956e+01  -4.4683121485e+00  1.0944952317e+03  
-3.8493964672e+00  6.3902290397e+01  5.4125616728e+03  1.6523549131e+00  9.3185539425e-01  4.5947527498e-01  2.4100991775e-01  3.3746038622e+00  3.3505443349e+00  9.0354609345e-01  1.2226083280e+00  -5.5585718920e+00  2.4206449157e+01  -9.0777305806e+00  3.1674934923e+02  9.9463672551e-01  1.0878899821e+01  3.3667187961e+00  1.5023981805e+01  5.3802946931e+00  9.4365479487e+01  -1.6231783650e+00  1.7853654354e+00  -2.1888332737e+00  6.4515581736e+00  
-3.7494969368e+00  -5.3633535111e+00  4.0213511727e+01  1.9349821053e+00  1.1858831555e+00  5.4415159832e-01  2.7762798313e-01  2.8677263176e+00  4.2465398655e+00  2.2553074087e+00  1.9257796422e+01  2.9990542033e+00  1.0270697674e+00  -6.7100673344e-01  4.1082657390e-01  -1.6442892089e+00  3.6875939772e+00  -6.7441887691e-01  5.1435293449e-01  -6.3810795068e-01  6.7061551918e-01  -4.6528620960e+00  3.6041060678e+03  3.9660796558e-02  7.5167668544e-01  
-3.6494796276e+00  -6.9358582596e+02  7.0977336822e+04  1.2908006322e+00  3.5587035464e-01  5.8031065511e-01  2.8256290181e-01  1.8456397893e+00  6.0973816248e-01  5.9146700511e-01  7.5687000233e-01  2.6000213825e+00  2.1750508381e+01  1.5182846827e+00  1.2783070805e+00  1.2217269276e-01  3.2201189043e-01  -1.3634567798e+00  4.1540385998e+00  7.3152546196e-01  1.0864797683e+00  1.4577801998e+00  2.7486768764e+00  9.4340713797e-01  5.1117283587e+00  
-3.5494985580e+00  -9.5883519271e+00  7.0481936106e+01  2.2595128974e+00  4.4134246336e+00  5.9790771976e-01  2.9895608118e-01  3.0824731040e+00  2.0921193419e+00  3.2162578640e+00  1.2412561718e+02  -1.1120444439e+01  4.4948179764e+01  2.3208312060e+00  3.3713148974e+00  -2.7759852271e+00  3.0286129249e+00  -4.7231174334e-01  1.0382297727e+00  1.0040266626e+01  3.5645680512e+02  -6.0992862555e+00  2.9733835126e+01  -1.0142180393e+00  2.7292793542e+00  
