# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.0600187698e-06  8.1430560756e-07
2  4.3187420531e-02  5.3211265895e-03  -3.4787968031e-06  1.7144916682e-06
3  0.0000000000e+00  0.0000000000e+00  3.0962956633e-08  1.0494065467e-08
