#correlator  value  value_err
4(24)  9.05036e-01  6.35267e-02
6(23)  -1.35319e-01  2.10819e-01
6(26)  7.93115e-01  1.91021e-01
6(36)  -1.37892e-01  1.68469e-01
(235)  6.47258e-01  5.87850e-02
(246)  6.93176e-01  1.15669e-01
(234)  -4.43448e-01  1.23897e-01
