#correlator  value  value_err
4(24)  7.33699e-01  6.26283e-02
6(23)  1.41407e-01  1.64746e-01
6(26)  4.38746e-01  1.45223e-01
6(36)  2.76221e-01  7.89824e-02
(235)  5.76210e-01  5.59698e-02
(246)  5.10416e-01  7.41477e-02
(234)  2.89657e-02  1.00788e-01
