# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  4.3617357398e-08  6.1894784862e-08
2  4.8044519172e-02  8.8354178389e-03  -5.3281372725e-06  3.9193914242e-06
3  0.0000000000e+00  0.0000000000e+00  1.0059931456e-07  4.3875725423e-08
