# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.3951280667e-03  4.5267920460e-01  4.2656706316e-03  8.0621174938e-01
2  6.1084066428e-01  1.0463789215e-01  6.7563460694e-01  1.0087134805e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
