# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.1676628119e-07  1.3582827598e-07
2  4.9796065521e-02  1.0615215317e-02  -6.1486549050e-06  5.2429279336e-06
3  0.0000000000e+00  0.0000000000e+00  1.7872199800e-07  7.8649790140e-08
