# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.2407079009e-08  7.4689127111e-08
2  5.0720978332e-02  9.5047670567e-03  -6.6183615371e-06  4.9609441123e-06
3  0.0000000000e+00  0.0000000000e+00  1.3043816337e-07  5.7337387146e-08
