# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.1706562713e-01  2.2820870124e-01  7.6016307890e-01  1.9472441957e-01
2  8.7921029208e-01  1.4530517265e-02  3.5780251919e-01  2.2756542446e-02
3  5.3462595341e-03  7.4667419493e-01  7.5131483661e-03  1.0492625693e+00
