# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.0462810207e-03  1.3922540421e-03  -8.6115208765e-11  1.5743031805e-10
2  5.7544855302e-02  1.8694851777e-03  -1.0965438650e-05  1.4249562304e-06
3  0.0000000000e+00  0.0000000000e+00  1.4361880100e-09  7.9925376661e-09
