#correlator  value  value_err
4(24)  8.87776e-01  2.51837e-02
6(23)  1.32914e-01  6.82175e-02
6(26)  5.06184e-02  7.45895e-02
6(36)  1.94872e-02  8.16824e-02
(235)  3.91895e-01  4.12191e-02
(246)  2.80117e-02  5.80812e-02
(234)  5.15767e-02  6.14842e-02
