#pT  vn{4}  vn{4}_err
1.0805946589e-01  7.8926052854e-03  7.9424487614e-03  7.6376401918e-03  6.0042085568e-03  9.0728717872e-01  4.4918295581e+01  
2.0391596854e-01  3.6115294666e-03  5.6137799467e-03  5.2271118047e-04  5.7864690417e-03  2.6710003632e+00  1.2984049195e+02  
3.0247280002e-01  4.3718258170e-03  5.1936429762e-03  8.0707908100e-03  3.4919737970e-03  1.8151655628e+00  8.9179056004e+01  
4.0144565701e-01  7.0368039519e-03  4.2104627327e-03  5.4010359066e-03  3.7594734582e-03  8.8937773154e+00  4.3595831962e+02  
5.0072276592e-01  1.5113943619e-03  1.8006576635e-02  2.1810560393e-02  3.3410820448e-03  4.1012106209e+00  2.0013159162e+02  
6.0049277544e-01  2.1823925625e-03  4.5327809098e-03  3.0861967619e-02  2.9065249789e-03  1.9798259968e-01  9.4287190908e+00  
7.0008486509e-01  2.4506470356e-03  4.7124005591e-03  3.9998638188e-02  3.2529928322e-03  5.3316977117e+00  2.6140631613e+02  
7.9968559742e-01  6.9367217736e-04  2.2066354862e-02  5.8077366062e-02  3.6576009386e-03  2.3662229641e+00  1.1630316395e+02  
8.9917343855e-01  3.0529958214e-03  8.5225775093e-03  7.1649739279e-02  3.6679091272e-03  1.4335484373e+00  6.9944246274e+01  
9.9887496233e-01  4.6352094167e-03  5.1771211456e-03  8.1651683947e-02  4.1411910910e-03  5.1928620355e+00  2.5506158573e+02  
1.0988377333e+00  2.3897655005e-03  1.3670103929e-02  9.2462398669e-02  4.3690084564e-03  4.8077430822e+00  2.3429415115e+02  
1.1983580589e+00  1.1728903738e-03  1.7602707664e-02  1.0083432932e-01  4.8622870482e-03  2.1380792596e-01  8.8826715662e+00  
1.2983993292e+00  8.6553741704e-04  7.6234480092e-03  1.1715950611e-01  6.2041116066e-03  5.5489809615e+00  2.7276418706e+02  
1.3979270458e+00  6.8430658683e-03  8.6588513812e-03  1.3991852115e-01  6.0106934093e-03  6.9350259164e+00  3.4013061287e+02  
