#correlator  value  value_err
4(24)  6.72272e-01  4.50078e-02
6(23)  1.29996e-01  1.29722e-01
6(26)  2.46506e-01  1.06204e-01
6(36)  2.09829e-01  1.13319e-01
(235)  7.45024e-01  4.75263e-02
(246)  5.08726e-01  6.59963e-02
(234)  -6.17671e-02  1.24373e-01
